,loss,accuracy,val_loss,val_accuracy
0,1.6872693300247192,0.6608114242553711,1.1375516653060913,0.6824424266815186
1,1.1219078302383423,0.6794336438179016,1.0136460065841675,0.6940629482269287
2,1.0051120519638062,0.689814567565918,0.9337882399559021,0.6978660225868225
3,0.9474482536315918,0.6950710415840149,0.8808125257492065,0.7044157981872559
4,0.9145327210426331,0.6980823278427124,0.8774479031562805,0.7027255296707153
5,0.8966355323791504,0.7003803849220276,0.8696605563163757,0.7052609324455261
6,0.8878369331359863,0.69879549741745,0.8337377309799194,0.7139235138893127
7,0.8895982503890991,0.7004067897796631,0.8518140912055969,0.7048383951187134
8,0.8822173476219177,0.7014633417129517,0.8255958557128906,0.7128670811653137
9,0.8678151369094849,0.7037349939346313,0.864686131477356,0.7012465596199036
10,0.870120644569397,0.7037613987922668,0.8311316967010498,0.7126558423042297
11,0.8643004894256592,0.7037613987922668,0.8304659724235535,0.717092752456665
