loss,accuracy,val_loss,val_accuracy
0.1278999298810959,0.9741337299346924,0.24798083305358887,0.96484375
0.11737807840108871,0.9741337299346924,0.2624664306640625,0.96484375
0.1102898046374321,0.9741337299346924,0.24246372282505035,0.96484375
0.1017487421631813,0.9741337299346924,0.2938730716705322,0.96484375
0.08761069178581238,0.9741337299346924,0.5939767956733704,0.96484375
0.1189902052283287,0.9741337299346924,0.636981725692749,0.96484375
0.1046295240521431,0.9741337299346924,0.6307289600372314,0.96484375
0.08870744705200195,0.9741337299346924,0.6293431520462036,0.96484375
0.05558029189705849,0.9741337299346924,0.46853265166282654,0.96484375
0.046998344361782074,0.9741337299346924,0.6110364198684692,0.9375
0.02461984008550644,0.9741337299346924,0.5327266454696655,0.91015625
0.020199591293931007,0.9746217727661133,0.5080552697181702,0.9375
0.02008216083049774,0.990239143371582,0.4294433295726776,0.94140625
