,loss,accuracy,val_loss,val_accuracy
0,0.1618259698152542,0.9513886570930481,0.04727858304977417,0.9984464645385742
1,0.0313166007399559,0.9965641498565674,0.020430171862244606,0.9993786215782166
2,0.017259059473872185,0.9977093935012817,0.011799182742834091,0.9995339512825012
3,0.012123252265155315,0.9979003071784973,0.007901790551841259,0.9996892809867859
4,0.009128164499998093,0.998313844203949,0.005810938309878111,0.9995339512825012
5,0.007583037484437227,0.998313844203949,0.004566189367324114,0.9996892809867859
6,0.006450779270380735,0.9985365867614746,0.0037235566414892673,0.9996892809867859
7,0.0062272134236991405,0.9985047578811646,0.0032465429976582527,0.9998446702957153
8,0.004890735261142254,0.9989819526672363,0.0027806914877146482,0.9996892809867859
9,0.004293632227927446,0.9991092085838318,0.002480160677805543,0.9996892809867859
10,0.08447159826755524,0.9758852124214172,0.0003337531816214323,1.0
11,0.004786010831594467,0.9985047578811646,0.0004211807099636644,0.9998446702957153
12,0.0029719884041696787,0.9991728663444519,0.00027431652415543795,0.9998446702957153
13,0.00275986036285758,0.9991092085838318,0.00019029383838642389,0.9998446702957153
14,0.0015218945918604732,0.9995864033699036,0.00013923821097705513,1.0
15,0.0011075406800955534,0.9996500611305237,9.309762390330434e-05,1.0
16,0.0006221559015102684,0.9998091459274292,0.00013711891369894147,1.0
17,0.000948686501942575,0.9995864033699036,0.0001580683747306466,1.0
18,0.0009308881708420813,0.999713659286499,0.00012806130689568818,1.0
19,0.0009069332736544311,0.9997773170471191,8.46921611810103e-05,1.0
20,0.0006631738506257534,0.9996818900108337,5.817572309751995e-05,1.0
