,loss,accuracy,val_loss,val_accuracy
0,0.08208399266004562,0.9767123460769653,0.0003558192402124405,1.0
1,0.004827262368053198,0.9982184171676636,0.00021815103536937386,1.0
2,0.0024628019891679287,0.9990456104278564,0.00014745934458915144,1.0
3,0.002675937721505761,0.9991728663444519,0.00013786368072032928,1.0
4,0.0018775530625134706,0.9994273781776428,0.00010797900176839903,1.0
5,0.0010667216265574098,0.9996500611305237,0.00016462363419122994,1.0
6,0.0006661819061264396,0.9998091459274292,0.00015541956236120313,1.0
7,0.0006541945040225983,0.9997454881668091,8.222152973758057e-05,1.0
8,0.0005971451755613089,0.9998409152030945,7.042928336886689e-05,1.0
9,0.0006135185249149799,0.9998091459274292,9.997329470934346e-05,1.0
10,0.0006030485383234918,0.9998091459274292,6.400384881999344e-05,1.0
