,loss,accuracy,val_loss,val_accuracy
0,0.1805771440267563,0.9448350667953491,0.04907649755477905,0.9986018538475037
1,0.03407473489642143,0.99589604139328,0.021260133013129234,0.9992232322692871
2,0.018626831471920013,0.9974548816680908,0.01249612681567669,0.9992232322692871
3,0.012840821407735348,0.9980911612510681,0.008520719595253468,0.9995339512825012
4,0.009829618968069553,0.9979957342147827,0.006236775312572718,0.9996892809867859
5,0.007544639520347118,0.998313844203949,0.004775301553308964,0.9996892809867859
6,0.006386561784893274,0.9988228678703308,0.004004844464361668,0.9996892809867859
7,0.006001889705657959,0.9984729290008545,0.003434697864577174,0.9996892809867859
8,0.004475904628634453,0.9992682933807373,0.002995667979121208,0.9996892809867859
9,0.00396707421168685,0.9991728663444519,0.0025318104308098555,0.9996892809867859
10,0.08208399266004562,0.9767123460769653,0.0003558192402124405,1.0
11,0.004827262368053198,0.9982184171676636,0.00021815103536937386,1.0
12,0.0024628019891679287,0.9990456104278564,0.00014745934458915144,1.0
13,0.002675937721505761,0.9991728663444519,0.00013786368072032928,1.0
14,0.0018775530625134706,0.9994273781776428,0.00010797900176839903,1.0
15,0.0010667216265574098,0.9996500611305237,0.00016462363419122994,1.0
16,0.0006661819061264396,0.9998091459274292,0.00015541956236120313,1.0
17,0.0006541945040225983,0.9997454881668091,8.222152973758057e-05,1.0
18,0.0005971451755613089,0.9998409152030945,7.042928336886689e-05,1.0
19,0.0006135185249149799,0.9998091459274292,9.997329470934346e-05,1.0
20,0.0006030485383234918,0.9998091459274292,6.400384881999344e-05,1.0
