,loss,accuracy,val_loss,val_accuracy
0,0.09634114056825638,0.973594605922699,0.0004228247853461653,1.0
1,0.00493464944884181,0.9984411001205444,0.0002472865744493902,1.0
2,0.003109809011220932,0.998918354511261,0.00016846141079440713,1.0
3,0.0020396565087139606,0.9994273781776428,0.00031119599589146674,0.9998446702957153
4,0.0015506151830777526,0.9994591474533081,0.00019373168470337987,1.0
5,0.001172708347439766,0.9996182322502136,0.00015455881657544523,1.0
6,0.0007063847151584923,0.9998409152030945,0.00015402080316562206,1.0
7,0.0011085501173511147,0.9996182322502136,9.361599950352684e-05,1.0
8,0.000998139032162726,0.9996500611305237,9.737925574881956e-05,1.0
9,0.0007361258030869067,0.9998409152030945,7.979737711139023e-05,1.0
10,0.0005250686081126332,0.9998727440834045,0.00012614823936019093,1.0
