,accuracy,val_accuracy,loss,val_loss
0,0.8601125478744507,0.9025781750679016,0.29521703720092773,0.2155705988407135
1,0.8868432641029358,0.9078613519668579,0.23880934715270996,0.2043306827545166
2,0.8934731483459473,0.9084953665733337,0.22609403729438782,0.1996993124485016
3,0.8984917998313904,0.9133558869361877,0.21755002439022064,0.1943303644657135
4,0.9012387990951538,0.9152578115463257,0.21142932772636414,0.19352495670318604
5,0.9035103917121887,0.9142012000083923,0.20857001841068268,0.18782298266887665
6,0.9051216244697571,0.9161031246185303,0.20477353036403656,0.1858903020620346
7,0.9078950881958008,0.9177937507629395,0.19997915625572205,0.18585555255413055
8,0.9088988304138184,0.9161031246185303,0.1970958262681961,0.18509498238563538
9,0.9110119342803955,0.9190617203712463,0.19509996473789215,0.18139566481113434
10,0.9116722345352173,0.9201183319091797,0.1945582628250122,0.1775171309709549
11,0.9132570624351501,0.9180050492286682,0.19161398708820343,0.18217867612838745
12,0.9130721688270569,0.9215976595878601,0.19014744460582733,0.17581549286842346
13,0.9133627414703369,0.9237108826637268,0.18836185336112976,0.17487967014312744
14,0.9168757796287537,0.9224429130554199,0.18554936349391937,0.17585605382919312
15,0.9171663522720337,0.9215976595878601,0.18607571721076965,0.1767040193080902
16,0.9159777164459229,0.9247675538063049,0.18521898984909058,0.17424310743808746
17,0.9175361394882202,0.920540988445282,0.18281053006649017,0.1747131049633026
18,0.9162946939468384,0.9243448972702026,0.18391461670398712,0.17581230401992798
19,0.9211812019348145,0.9243448972702026,0.17739397287368774,0.17369526624679565
