loss,accuracy,val_loss,val_accuracy
0.37125810980796814,0.9621912837028503,0.20567575097084045,0.9679648280143738
0.17128179967403412,0.9660474061965942,0.14680629968643188,0.9679648280143738
0.1492031216621399,0.9660474061965942,0.14180988073349,0.9679648280143738
0.14820919930934906,0.9660474061965942,0.1417480707168579,0.9679648280143738
0.14823277294635773,0.9660474061965942,0.1417495608329773,0.9679648280143738
0.1482345163822174,0.9660474061965942,0.14174968004226685,0.9679648280143738
0.1482345461845398,0.9660474061965942,0.1417495310306549,0.9679648280143738
0.14823457598686218,0.9660474061965942,0.14174968004226685,0.9679648280143738
0.14823457598686218,0.9660474061965942,0.14174966514110565,0.9679648280143738
0.14823457598686218,0.9660474061965942,0.14174966514110565,0.9679648280143738
0.14823457598686218,0.9660474061965942,0.14174966514110565,0.9679648280143738
0.14823457598686218,0.9660474061965942,0.14174966514110565,0.9679648280143738
0.14823457598686218,0.9660474061965942,0.14174966514110565,0.9679648280143738
0.14823457598686218,0.9660474061965942,0.14174966514110565,0.9679648280143738
