,loss,accuracy,val_loss,val_accuracy
0,1.0732394456863403,0.6646943688392639,0.8579970002174377,0.6911050081253052
1,0.8600627183914185,0.6921126246452332,0.8329771757125854,0.711176872253418
2,0.8147105574607849,0.7057425379753113,0.8036981225013733,0.7175152897834778
3,0.7869932651519775,0.7151196599006653,0.7747764587402344,0.7115994095802307
4,0.7720375061035156,0.7171535491943359,0.7767409682273865,0.7099091410636902
5,0.7591198682785034,0.721459150314331,0.779847264289856,0.7118107080459595
6,0.747138261795044,0.7256326079368591,0.772346556186676,0.7198394536972046
7,0.7370621562004089,0.7292778491973877,0.8162721991539001,0.7145573496818542
8,0.7289373278617859,0.7302287220954895,0.7527680397033691,0.7259666323661804
9,0.7217816710472107,0.73569655418396,0.7873817682266235,0.7194168567657471
10,0.7145764827728271,0.7379682064056396,0.7774466276168823,0.7232199311256409
11,0.7075971961021423,0.7378361225128174,0.7770097255706787,0.7154024839401245
12,0.6969031095504761,0.7421152591705322,0.7453084588050842,0.7255440354347229
13,0.6897011995315552,0.745364248752594,0.7639751434326172,0.7274456024169922
14,0.6799570322036743,0.7464208602905273,0.7358172535896301,0.7295584082603455
15,0.6749253273010254,0.7486924529075623,0.7640319466590881,0.7304035425186157
16,0.671222984790802,0.7531301379203796,0.732568085193634,0.731248676776886
17,0.6637634634971619,0.7530772686004639,0.764992356300354,0.7287132740020752
18,0.6600908637046814,0.7548470497131348,0.7623591423034668,0.7291358709335327
19,0.6530680060386658,0.7581753134727478,0.7295271158218384,0.7331502437591553
