loss,accuracy,val_loss,val_accuracy
0.3473397195339203,0.4744608402252197,0.2566368877887726,0.36719638109207153
0.2557694613933563,0.46133655309677124,0.23648932576179504,0.3927355408668518
0.2466505616903305,0.44381386041641235,0.23061107099056244,0.35925084352493286
0.24317185580730438,0.4213961362838745,0.22954989969730377,0.35981839895248413
0.23731140792369843,0.40046823024749756,0.22293433547019958,0.3530079424381256
0.23020868003368378,0.3786889910697937,0.2109595090150833,0.31952327489852905
0.22293110191822052,0.35690975189208984,0.20714108645915985,0.3189557194709778
0.21686846017837524,0.338748574256897,0.20189650356769562,0.3104426860809326
0.2086542248725891,0.31569239497184753,0.19166317582130432,0.279228150844574
0.19664138555526733,0.2911464273929596,0.18147651851177216,0.2661747932434082
0.1887740194797516,0.27475878596305847,0.18954581022262573,0.2854710519313812
0.17997653782367706,0.2573070228099823,0.19450615346431732,0.3007945418357849
0.17528633773326874,0.2501418888568878,0.1712222695350647,0.2582292854785919
0.16791948676109314,0.23992621898651123,0.16386424005031586,0.24006810784339905
0.16100123524665833,0.22304199635982513,0.16722099483013153,0.25255391001701355
0.15535171329975128,0.21750850975513458,0.1564592719078064,0.23041997849941254
0.15120689570903778,0.2110527753829956,0.18927216529846191,0.30192962288856506
0.1461145132780075,0.20041146874427795,0.16278313100337982,0.24006810784339905
0.14158712327480316,0.19650964438915253,0.18726158142089844,0.2962542474269867
0.13753101229667664,0.18998298048973083,0.15269099175930023,0.22531214356422424
0.1341678351163864,0.18473325669765472,0.16020482778549194,0.23552781343460083
0.1325141042470932,0.17969636619091034,0.15218804776668549,0.22814983129501343
0.12649010121822357,0.1727440357208252,0.15863436460494995,0.2360953390598297
0.12318936735391617,0.16671396791934967,0.1422109603881836,0.20488081872463226
0.1182030662894249,0.15791714191436768,0.1483435183763504,0.22020430862903595
0.11725419759750366,0.16047105193138123,0.15335500240325928,0.2236095368862152
0.11295835673809052,0.15266741812229156,0.15449459850788116,0.22247445583343506
0.11198733001947403,0.15174517035484314,0.1582985818386078,0.22985243797302246
0.10849947482347488,0.14465096592903137,0.15114325284957886,0.21793416142463684
