,mae,val_mae,loss,val_loss
0,0.20201198756694794,0.15852446854114532,0.09461715072393417,0.07888810336589813
1,0.2009921669960022,0.15509502589702606,0.09270922839641571,0.07670637965202332
2,0.1989186704158783,0.14372920989990234,0.09081105887889862,0.07362402230501175
3,0.19647853076457977,0.14727135002613068,0.08690609782934189,0.07735235244035721
4,0.19437246024608612,0.21699193120002747,0.08573450893163681,0.1577943116426468
5,0.19737012684345245,0.1485724300146103,0.0881996676325798,0.07493676990270615
6,0.19438429176807404,0.13444817066192627,0.08459293842315674,0.07039442658424377
7,0.193575918674469,0.15541717410087585,0.0839238092303276,0.08867299556732178
8,0.19190335273742676,0.14265327155590057,0.08174476027488708,0.07241400331258774
9,0.19165341556072235,0.16313119232654572,0.08181115239858627,0.08635281771421432
10,0.18930961191654205,0.1486181616783142,0.08010076731443405,0.0749385729432106
11,0.19168183207511902,0.16143067181110382,0.08167455345392227,0.08336512744426727
12,0.19114722311496735,0.17099599540233612,0.08047432452440262,0.09463270753622055
13,0.18789011240005493,0.15446609258651733,0.07805576175451279,0.07952355593442917
14,0.18830469250679016,0.14076104760169983,0.07794906198978424,0.07245615124702454
15,0.18732057511806488,0.1464207023382187,0.0767570361495018,0.07306845486164093
16,0.18676383793354034,0.1498565673828125,0.07570377737283707,0.08367644250392914
