,accuracy,val_accuracy,loss,val_loss
0,0.7881355881690979,0.7618581056594849,0.44477561116218567,0.6523462533950806
1,0.8694385886192322,0.690397322177887,0.28159424662590027,0.4240126311779022
2,0.8959215879440308,0.824308454990387,0.24252860248088837,0.4200718104839325
3,0.9075741767883301,0.606755256652832,0.20517313480377197,0.35111677646636963
4,0.9258474707603455,0.4424827992916107,0.17419493198394775,0.2964547574520111
5,0.929290235042572,0.38083213567733765,0.165138840675354,0.26428744196891785
6,0.9388241767883301,0.4374065101146698,0.14302699267864227,0.3230642080307007
7,0.9467690587043762,0.38281434774398804,0.13287517428398132,0.38865354657173157
8,0.9536546468734741,0.3818884491920471,0.11622858792543411,0.24208013713359833
9,0.9528601765632629,0.3295251429080963,0.11877825111150742,0.6659780740737915
10,0.9586864113807678,0.33528438210487366,0.09670060873031616,0.4501255750656128
11,0.9650423526763916,0.2840602993965149,0.09148804098367691,0.4685993790626526
12,0.9637182354927063,0.2723206579685211,0.08787325769662857,0.8875589370727539
13,0.9719279408454895,0.263714075088501,0.07637859135866165,0.5443745851516724
14,0.9756355881690979,0.24026404321193695,0.06480392068624496,0.533455491065979
15,0.9751059412956238,0.27326083183288574,0.06643377989530563,0.5092683434486389
16,0.975900411605835,0.2447536140680313,0.060706861317157745,0.4354605972766876
17,0.9825211763381958,0.2736957371234894,0.05028665438294411,0.5002861618995667
18,0.9788135886192322,0.2900274991989136,0.05890139937400818,0.38804614543914795
19,0.9830508232116699,0.2741420567035675,0.04341643676161766,0.3078654706478119
