loss,accuracy,val_loss,val_accuracy
0.28342461585998535,0.4821864366531372,0.2581629753112793,0.4765625
0.24816752970218658,0.4816983938217163,0.3045908212661743,0.51953125
0.24836169183254242,0.47193753719329834,0.25004705786705017,0.5
0.23994527757167816,0.4319179952144623,0.25073540210723877,0.53125
0.23338258266448975,0.40556368231773376,0.24684076011180878,0.47265625
0.23186026513576508,0.3714006841182709,0.2670440077781677,0.51953125
0.22475193440914154,0.3650561273097992,0.3852372467517853,0.48046875
0.22184064984321594,0.3382137715816498,0.2401498556137085,0.453125
0.22320008277893066,0.35236701369285583,0.2992417812347412,0.5
0.21383020281791687,0.32113227248191833,0.49154454469680786,0.546875
0.2135944664478302,0.32259640097618103,0.4125213027000427,0.4921875
0.21040530502796173,0.31625184416770935,0.25058621168136597,0.48046875
0.21034984290599823,0.31869205832481384,0.2600785493850708,0.4375
