,accuracy,val_accuracy,loss,val_loss
0,0.8595995306968689,0.9034863710403442,0.29613807797431946,0.21372446417808533
1,0.8856191635131836,0.913477897644043,0.2410256713628769,0.2001471221446991
2,0.892302393913269,0.9179421663284302,0.22825032472610474,0.19014833867549896
3,0.8978497385978699,0.9173043966293335,0.2190016806125641,0.18872447311878204
4,0.9021291136741638,0.9270833134651184,0.2133403718471527,0.18074755370616913
5,0.903529167175293,0.9213435649871826,0.20827260613441467,0.17994996905326843
6,0.9057480692863464,0.9266581535339355,0.20504391193389893,0.17461659014225006
7,0.9082311987876892,0.9245322942733765,0.20165309309959412,0.17524006962776184
8,0.9105821847915649,0.9243197441101074,0.19775572419166565,0.17275361716747284
9,0.9096840620040894,0.9260203838348389,0.19526252150535583,0.17039991915225983
10,0.9111897945404053,0.9260203838348389,0.19409069418907166,0.16904528439044952
11,0.9131181240081787,0.9230442047119141,0.19270901381969452,0.1706026792526245
12,0.9146238565444946,0.9251700639724731,0.19059337675571442,0.16756564378738403
13,0.9122992157936096,0.9260203838348389,0.1910117119550705,0.16709129512310028
14,0.915971040725708,0.922831654548645,0.18705913424491882,0.16776348650455475
15,0.9143068194389343,0.9260203838348389,0.18934912979602814,0.16483673453330994
16,0.9187182784080505,0.9279336929321289,0.1822236329317093,0.16664929687976837
17,0.9182428121566772,0.927508533000946,0.18227703869342804,0.1640801727771759
18,0.9185861945152283,0.9279336929321289,0.18039560317993164,0.16303928196430206
19,0.917767345905304,0.9258078336715698,0.18207430839538574,0.1638064831495285
