,accuracy,val_accuracy,loss,val_loss
0,0.706942081451416,0.75,0.7353233695030212,0.5960419178009033
1,0.740278959274292,0.7631802558898926,0.623562216758728,0.565850019454956
2,0.7515585422515869,0.7625425457954407,0.5976387858390808,0.5619580745697021
3,0.7544378638267517,0.7653061151504517,0.5837700963020325,0.5546860098838806
4,0.759668231010437,0.7714710831642151,0.572109580039978,0.5494599938392639
5,0.7630230188369751,0.7701956033706665,0.5640873312950134,0.5474757552146912
6,0.762389063835144,0.7721088528633118,0.5593411326408386,0.540505051612854
7,0.7662193775177002,0.7744472622871399,0.5562924742698669,0.5416595339775085
8,0.7700760960578918,0.7725340127944946,0.5498603582382202,0.543027937412262
9,0.7726119756698608,0.7674319744110107,0.543979287147522,0.5375117063522339
10,0.769679844379425,0.7742347121238708,0.5445400476455688,0.5329184532165527
11,0.7738799452781677,0.7727466225624084,0.5369186997413635,0.5290927886962891
12,0.7729818224906921,0.7701956033706665,0.5360615253448486,0.540831983089447
13,0.7786348462104797,0.7731717824935913,0.5338848829269409,0.5297645330429077
14,0.7782385945320129,0.7757228016853333,0.5261540412902832,0.5325531959533691
15,0.776151716709137,0.7752976417541504,0.5276396870613098,0.5263983011245728
16,0.7783178091049194,0.7789115905761719,0.5244737863540649,0.5262631177902222
17,0.7773404717445374,0.7784863710403442,0.5240389108657837,0.5290976762771606
18,0.7815669775009155,0.7687074542045593,0.5203961730003357,0.5386738777160645
19,0.7814348936080933,0.7733843326568604,0.5173438191413879,0.531861424446106
