,accuracy,val_accuracy,loss,val_loss
0,0.9932110905647278,0.9989370703697205,0.03741773962974548,0.007686248514801264
1,0.9985207319259644,0.9993622303009033,0.007227154448628426,0.003709870856255293
2,0.9989169239997864,0.9995748400688171,0.004548426251858473,0.0022461831104010344
3,0.9993395805358887,0.9997873902320862,0.0035172689240425825,0.0017369898268952966
4,0.9992867708206177,1.0,0.0026574144139885902,0.0016267226310446858
5,0.9993924498558044,0.9997873902320862,0.0023587497416883707,0.001137196901254356
6,0.9995773434638977,0.9997873902320862,0.0017128412146121264,0.0010922335786744952
7,0.9992603659629822,0.9997873902320862,0.002359301084652543,0.0012932544341310859
8,0.9996301531791687,0.9997873902320862,0.0016145022818818688,0.0007904131198301911
9,0.9994980692863464,1.0,0.0015567376976832747,0.0008096818928606808
10,0.9995245337486267,1.0,0.0016498265322297812,0.0007168892188929021
11,0.9995509386062622,1.0,0.0013255734229460359,0.0006756710936315358
12,0.99970942735672,0.9997873902320862,0.0011221434688195586,0.0008427838911302388
13,0.9996830224990845,0.9997873902320862,0.0011277574812993407,0.0008303552167490125
14,0.99970942735672,0.9997873902320862,0.0011095472145825624,0.0010318390559405088
15,0.9997358322143555,0.9997873902320862,0.0008725728839635849,0.0006870875949971378
16,0.9996830224990845,0.9997873902320862,0.0009987836237996817,0.0006547493976540864
17,0.9996830224990845,0.9997873902320862,0.0008892302867025137,0.000779064663220197
18,0.9997887015342712,0.9995748400688171,0.0007007454987615347,0.0007343926699832082
19,0.99970942735672,0.9997873902320862,0.0008785284007899463,0.001143626868724823
