,loss,accuracy,val_loss,val_accuracy
0,1.5943000316619873,0.637302577495575,1.2218661308288574,0.679695725440979
1,1.1222844123840332,0.6886787414550781,0.9774015545845032,0.7135009765625
2,0.9811760783195496,0.7065613865852356,0.8930894136428833,0.7177265882492065
3,0.9089512825012207,0.7123989462852478,0.8546145558357239,0.7230086922645569
4,0.8577885627746582,0.7213006615638733,0.818838357925415,0.7196281552314758
5,0.8235445022583008,0.7269005179405212,0.7951564192771912,0.7274456024169922
6,0.7907230257987976,0.7300438284873962,0.7659341096878052,0.7278681397438049
7,0.7729153037071228,0.7347456216812134,0.7712032198905945,0.7244876623153687
8,0.7465363144874573,0.7401077747344971,0.7618983387947083,0.7232199311256409
9,0.7364193201065063,0.7400549650192261,0.7503215670585632,0.7261778712272644
10,0.7188165783882141,0.745364248752594,0.7398197650909424,0.729981005191803
11,0.7075080275535583,0.7465793490409851,0.7408989071846008,0.7238537669181824
12,0.6897925138473511,0.7498811483383179,0.7396597266197205,0.7211071252822876
13,0.6797839403152466,0.7498282790184021,0.7420525550842285,0.7246989011764526
14,0.6751051545143127,0.754054605960846,0.7326332926750183,0.7278681397438049
15,0.6617559790611267,0.7568809986114502,0.7500768303871155,0.7187830209732056
16,0.6525816917419434,0.7617412209510803,0.7281153798103333,0.7270230054855347
17,0.6434413194656372,0.7653864622116089,0.7305254340171814,0.7251214981079102
18,0.6356638073921204,0.7666015028953552,0.7380666732788086,0.7246989011764526
19,0.6285750269889832,0.7691373229026794,0.7226769924163818,0.728924572467804
20,0.6185580492019653,0.7703787684440613,0.739040195941925,0.7308261394500732
21,0.618069589138031,0.7718051671981812,0.729279637336731,0.7253327965736389
22,0.6034318208694458,0.7750277519226074,0.7504398226737976,0.7232199311256409
23,0.5990628004074097,0.7762427926063538,0.7242611646652222,0.730192244052887
24,0.59695965051651,0.7789106369018555,0.7417965531349182,0.7259666323661804
