loss,accuracy,val_loss,val_accuracy
0.2568478286266327,0.4969494938850403,0.23946522176265717,0.35187286138534546
0.24252454936504364,0.42813563346862793,0.22789160907268524,0.33995458483695984
0.23125311732292175,0.3588961362838745,0.21955718100070953,0.3331441581249237
0.22024862468242645,0.32392168045043945,0.21453946828842163,0.32179340720176697
0.2085171937942505,0.29660895466804504,0.1906908005475998,0.2667423486709595
0.1962169110774994,0.27255958318710327,0.1861158162355423,0.27468785643577576
0.18711857497692108,0.26291146874427795,0.18329088389873505,0.2758229374885559
0.1802193969488144,0.2514188289642334,0.17349833250045776,0.24517594277858734
0.17227351665496826,0.23779796063899994,0.17779383063316345,0.26503974199295044
0.16613446176052094,0.22893019020557404,0.16387735307216644,0.23723042011260986
0.15926960110664368,0.2147417664527893,0.1572110652923584,0.2309875190258026
0.15001554787158966,0.20239783823490143,0.15911364555358887,0.22758229076862335
0.14765441417694092,0.20048241317272186,0.17616300284862518,0.27241769433021545
0.1493835598230362,0.20693813264369965,0.1619463413953781,0.23439273238182068
0.14239616692066193,0.19459420442581177,0.1563529372215271,0.23496027290821075
0.13650956749916077,0.18480420112609863,0.1549043208360672,0.22077184915542603
0.13215544819831848,0.1786322295665741,0.1665569394826889,0.24177071452140808
0.1278669238090515,0.17182178795337677,0.1560797244310379,0.22985243797302246
0.1242254450917244,0.16784903407096863,0.15591645240783691,0.22758229076862335
0.12389840185642242,0.17026107013225555,0.16379103064537048,0.24517594277858734
0.1197006031870842,0.16203178465366364,0.15276028215885162,0.22587968409061432
0.11737865209579468,0.15784619748592377,0.17230917513370514,0.2661747932434082
0.115570567548275,0.15571793913841248,0.14562220871448517,0.2065834254026413
0.10795047134160995,0.14195516705513,0.14910641312599182,0.20715096592903137
0.1045212596654892,0.13627979159355164,0.14434674382209778,0.20488081872463226
0.10309427976608276,0.13393869996070862,0.14944520592689514,0.2213393896818161
0.10266194492578506,0.13493189215660095,0.14757667481899261,0.2088535726070404
0.1013006865978241,0.13443529605865479,0.16019287705421448,0.22701475024223328
0.09772290289402008,0.12890180945396423,0.1613502949476242,0.22928489744663239
0.09319757670164108,0.12045970559120178,0.15836268663406372,0.22985243797302246
