loss,accuracy,val_loss,val_accuracy
0.3360673487186432,0.488042950630188,0.386363685131073,0.5625
0.2623969614505768,0.4821864366531372,0.2698204815387726,0.4921875
0.2552441358566284,0.4899951219558716,0.26280099153518677,0.53515625
0.252460777759552,0.4890190362930298,0.2517077624797821,0.5078125
0.2483200579881668,0.4924353361129761,0.24959933757781982,0.5078125
0.2459164559841156,0.4919472932815552,0.2501799762248993,0.5
0.24280300736427307,0.4860907793045044,0.25947773456573486,0.4921875
0.24115248024463654,0.4577842950820923,0.2695169448852539,0.578125
0.23758825659751892,0.43777453899383545,0.25158095359802246,0.53125
0.23526406288146973,0.4182527959346771,0.2414681613445282,0.3984375
0.23091869056224823,0.3933626115322113,0.24689626693725586,0.484375
0.23079611361026764,0.37969741225242615,0.24254146218299866,0.41796875
0.2272947132587433,0.37091264128685,0.30370089411735535,0.50390625
0.22546562552452087,0.3606637418270111,0.29830873012542725,0.48046875
0.22072644531726837,0.34114202857017517,0.29282140731811523,0.45703125
