,accuracy,val_accuracy,loss,val_loss
0,0.7052779197692871,0.7587159872055054,0.7382696866989136,0.5907564163208008
1,0.7379807829856873,0.7650935649871826,0.6266605257987976,0.5726261734962463
2,0.7457470297813416,0.7676445841789246,0.6016040444374084,0.5539179444313049
3,0.7525095343589783,0.7653061151504517,0.5849547386169434,0.5601479411125183
4,0.7568417191505432,0.7772108912467957,0.5775805115699768,0.5420854687690735
5,0.7604078650474548,0.7761479616165161,0.5700153112411499,0.5370495915412903
6,0.7640268206596375,0.7784863710403442,0.5637250542640686,0.5368528962135315
7,0.7635249495506287,0.7714710831642151,0.5602059960365295,0.5398342609405518
8,0.7653211951255798,0.7721088528633118,0.5541641116142273,0.5375987887382507
9,0.7698647379875183,0.7757228016853333,0.5482999682426453,0.5361539721488953
10,0.7738271355628967,0.7744472622871399,0.5435714721679688,0.5304140448570251
11,0.7689930200576782,0.7746598720550537,0.5420792102813721,0.5333308577537537
12,0.7721365094184875,0.7763605713844299,0.5397756099700928,0.5241856575012207
13,0.7744875550270081,0.7814626097679138,0.5376715064048767,0.5205333232879639
14,0.7720836997032166,0.7821003198623657,0.5350579619407654,0.5240411758422852
15,0.7758875489234924,0.7761479616165161,0.5307095646858215,0.5311306715011597
16,0.778476357460022,0.7795493006706238,0.5246685147285461,0.5180229544639587
17,0.7771027088165283,0.7823129296302795,0.5265536904335022,0.5193463563919067
18,0.7793744802474976,0.7838010191917419,0.5235384106636047,0.5208876132965088
19,0.7805103659629822,0.7818877696990967,0.5203337669372559,0.516730546951294
