,accuracy,val_accuracy,loss,val_loss
0,0.9309543371200562,8.75279712677002,0.1911604255437851,0.08282696455717087
1,0.9856308698654175,4.0676164627075195,0.04462883248925209,0.008063049055635929
2,0.9973058104515076,4.4304704666137695,0.015478421933948994,0.004819886293262243
3,0.9978604912757874,3.969329595565796,0.010791316628456116,0.0014646216295659542
4,0.9986792802810669,4.371197700500488,0.007664790377020836,0.0018306346610188484
5,0.9981510043144226,3.589808225631714,0.00778065575286746,0.0008662563050165772
6,0.9983094930648804,3.585263967514038,0.007330373395234346,0.0012826937017962337
7,0.9986000657081604,3.622454881668091,0.0059790099039673805,0.002350184600800276
8,0.9981510043144226,3.71124529838562,0.007566534448415041,0.008575459010899067
9,0.9990226626396179,3.3719804286956787,0.006011352874338627,0.012768031097948551
10,0.9955624938011169,3.5557148456573486,0.01631881669163704,0.0029836941976100206
11,0.9982830882072449,3.516991138458252,0.0076316469348967075,0.0019507427932694554
12,0.9987057447433472,3.385035514831543,0.007478295359760523,0.0027020666748285294
13,0.9989434480667114,3.39284610748291,0.007453216705471277,0.003904413664713502
14,0.9986264705657959,3.248391628265381,0.007859187200665474,0.007945423014461994
15,0.9984679818153381,4.653467655181885,0.00952182337641716,0.0069101243279874325
16,0.9984151721000671,3.155107259750366,0.0102179404348135,0.0035204451996833086
17,0.9986792802810669,3.1697304248809814,0.010416056960821152,0.0034517294261604548
18,0.9990491271018982,3.320789337158203,0.01018973346799612,0.00931450817734003
19,0.9990491271018982,3.252589702606201,0.010100534185767174,0.005277464631944895
20,0.9988906383514404,3.397264003753662,0.010696684010326862,0.0044453684240579605
21,0.999260425567627,3.1894514560699463,0.008412717841565609,0.003677091561257839
22,0.9988113641738892,3.1503822803497314,0.009951271116733551,0.005062505137175322
23,0.9993925094604492,3.403618574142456,0.007089706603437662,0.0017266446957364678
24,0.9993925094604492,3.7433419227600098,0.005789460614323616,0.002242174930870533
25,0.9991547465324402,3.3066632747650146,0.006806099321693182,0.0039027505554258823
26,0.9994189143180847,3.0577690601348877,0.0065149408765137196,0.002399636432528496
27,0.9991019368171692,3.1605029106140137,0.006735752336680889,0.0016392350662499666
28,0.9993925094604492,3.8406920433044434,0.005330356769263744,0.003283381462097168
29,0.9993925094604492,3.139317274093628,0.004868886899203062,0.0026396627072244883
30,0.9988642334938049,3.2219841480255127,0.006234773434698582,0.0054439823143184185
31,0.9987585544586182,3.133014440536499,0.008541181683540344,0.004438749514520168
32,0.9995245337486267,3.2258102893829346,0.004564771428704262,0.0018712617456912994
33,0.9993396401405334,3.2674617767333984,0.005580638535320759,0.0034798395354300737
34,0.9994981288909912,3.0905840396881104,0.004309329204261303,0.0018617952009662986
35,0.9994981288909912,3.275350570678711,0.004512279760092497,0.002205220051109791
36,0.9991547465324402,3.0939152240753174,0.004736591130495071,0.0026455880142748356
