,mae,val_mae,loss,val_loss
0,8.307703018188477,8.75279712677002,98.8951644897461,76.61420440673828
1,6.216808795928955,4.0676164627075195,63.21133041381836,30.344879150390625
2,5.597479820251465,4.4304704666137695,54.05880355834961,32.43097686767578
3,5.354104518890381,3.969329595565796,50.64993667602539,29.434730529785156
4,5.1633219718933105,4.371197700500488,47.28730010986328,34.46121597290039
5,5.034021377563477,3.589808225631714,44.99467086791992,25.197492599487305
6,4.89325475692749,3.585263967514038,42.746498107910156,24.57089614868164
7,4.737029552459717,3.622454881668091,40.89730453491211,23.798025131225586
8,4.641854286193848,3.71124529838562,38.85226058959961,24.53509521484375
9,4.515307426452637,3.3719804286956787,37.64241027832031,20.368154525756836
10,4.4666523933410645,3.5557148456573486,36.716697692871094,23.653579711914062
11,4.345851898193359,3.516991138458252,34.92531967163086,24.37908935546875
12,4.3010125160217285,3.385035514831543,34.61450958251953,21.754438400268555
13,4.202228546142578,3.39284610748291,33.06836700439453,21.504207611083984
14,4.1672844886779785,3.248391628265381,32.27415466308594,20.00678062438965
15,4.0733208656311035,4.653467655181885,30.810226440429688,38.81460189819336
16,4.065205097198486,3.155107259750366,30.994449615478516,19.046009063720703
17,4.030656337738037,3.1697304248809814,30.18351936340332,19.186992645263672
18,3.955264091491699,3.320789337158203,29.465120315551758,21.04537010192871
19,3.9352147579193115,3.252589702606201,29.027481079101562,20.439373016357422
20,3.894908905029297,3.397264003753662,28.151100158691406,21.84341049194336
21,3.8517258167266846,3.1894514560699463,27.640705108642578,19.115859985351562
22,3.82837176322937,3.1503822803497314,27.445444107055664,19.11393928527832
23,3.8228418827056885,3.403618574142456,26.90931510925293,22.682981491088867
24,3.7909460067749023,3.7433419227600098,26.3804874420166,25.497177124023438
25,3.7960288524627686,3.3066632747650146,26.6248722076416,20.742591857910156
26,3.7327537536621094,3.0577690601348877,25.608802795410156,17.64961051940918
27,3.7501370906829834,3.1605029106140137,25.887840270996094,18.911174774169922
28,3.660022735595703,3.8406920433044434,24.7657413482666,25.897228240966797
29,3.6649563312530518,3.139317274093628,24.45400619506836,19.635950088500977
30,3.6954171657562256,3.2219841480255127,25.299144744873047,20.291013717651367
31,3.6160078048706055,3.133014440536499,23.94756317138672,18.546327590942383
32,3.621940851211548,3.2258102893829346,23.877880096435547,21.60854721069336
33,3.64076566696167,3.2674617767333984,24.168359756469727,19.803993225097656
34,3.6260523796081543,3.0905840396881104,23.74534034729004,17.994369506835938
35,3.5603489875793457,3.275350570678711,22.911102294921875,20.222152709960938
36,3.5687038898468018,3.0939152240753174,22.87241554260254,18.442045211791992
