,loss,accuracy,val_loss,val_accuracy
0,1.1301826238632202,0.6676263809204102,0.8644042015075684,0.6911050081253052
1,0.8487351536750793,0.7005124688148499,0.795215904712677,0.7099091410636902
2,0.8067620992660522,0.71224045753479,0.7806620001792908,0.7154024839401245
3,0.7865355014801025,0.7165196537971497,0.7670965790748596,0.7139235138893127
4,0.7661345601081848,0.7223572134971619,0.7684935331344604,0.7192055583000183
5,0.7544793486595154,0.7271910905838013,0.7714380621910095,0.7213184237480164
6,0.7464449405670166,0.7289080023765564,0.7445859909057617,0.7287132740020752
7,0.7316438555717468,0.729858934879303,0.7682374715805054,0.715825080871582
8,0.723038375377655,0.7352474927902222,0.7693712711334229,0.717092752456665
9,0.7118138074874878,0.7389191389083862,0.7862853407859802,0.7227973937988281
10,0.7106321454048157,0.7386549711227417,0.7488605380058289,0.7263891696929932
11,0.6965970993041992,0.7433567643165588,0.756285548210144,0.7253327965736389
