loss,accuracy,val_loss,val_accuracy
0.2678415775299072,0.49829739332199097,0.23847416043281555,0.3501702547073364
0.24616503715515137,0.4558739960193634,0.2315472811460495,0.3337116837501526
0.23442389070987701,0.3906072676181793,0.2192964255809784,0.3110102117061615
0.22314892709255219,0.33995458483695984,0.20877224206924438,0.31271281838417053
0.21517109870910645,0.32165151834487915,0.20444150269031525,0.30249714851379395
0.20848263800144196,0.3125709295272827,0.20394882559776306,0.31214529275894165
0.20083020627498627,0.2895857095718384,0.19051343202590942,0.2888762652873993
0.19043561816215515,0.26943814754486084,0.18767668306827545,0.2712826430797577
0.18070363998413086,0.2559591233730316,0.18563693761825562,0.28717365860939026
0.17420777678489685,0.24432462453842163,0.17037728428840637,0.24801361560821533
0.16580387949943542,0.2329738885164261,0.16341513395309448,0.23325766623020172
0.1578812599182129,0.21523836255073547,0.1647929698228836,0.23836550116539001
0.15568570792675018,0.21360670030117035,0.16146379709243774,0.24347332119941711
0.14924366772174835,0.2080022692680359,0.1760421246290207,0.2667423486709595
0.1438317745923996,0.19658058881759644,0.15426883101463318,0.22077184915542603
0.13955068588256836,0.19012485444545746,0.17352089285850525,0.2661747932434082
0.13525798916816711,0.18324346840381622,0.16411687433719635,0.2485811561346054
0.13414685428142548,0.18345630168914795,0.16250517964363098,0.24347332119941711
0.1272606998682022,0.1706157773733139,0.1513863503932953,0.22190693020820618
0.12229970842599869,0.16281214356422424,0.15778987109661102,0.2309875190258026
0.11803486198186874,0.15820090472698212,0.17020338773727417,0.26049941778182983
0.11623143404722214,0.1551503986120224,0.17323893308639526,0.26049941778182983
0.11297289282083511,0.15131951868534088,0.1396607756614685,0.18842224776744843
0.10765573382377625,0.14103291928768158,0.15600398182868958,0.23212258517742157
0.10526103526353836,0.1397559642791748,0.15357892215251923,0.2162315547466278
0.1013130247592926,0.13195233047008514,0.16943442821502686,0.2366628795862198
0.09844069927930832,0.12606413662433624,0.1687912940979004,0.24460840225219727
0.0991506576538086,0.13181044161319733,0.16830803453922272,0.23836550116539001
