,mae,val_mae,loss,val_loss
0,5.88567590713501,6.947337627410889,58.180206298828125,70.9414291381836
1,4.461382865905762,4.4293036460876465,36.82291030883789,34.31228256225586
2,4.198507308959961,4.331997394561768,33.49754333496094,33.71872329711914
3,3.9911999702453613,6.88950777053833,30.447879791259766,71.85247039794922
4,3.9073994159698486,3.407700777053833,28.84299659729004,22.947420120239258
5,3.7486281394958496,3.3077774047851562,26.83985137939453,21.26456069946289
6,3.663560390472412,3.1233317852020264,25.62540626525879,19.10717010498047
7,3.6812565326690674,3.5165226459503174,25.467266082763672,21.883296966552734
8,3.58223557472229,3.2005624771118164,24.251527786254883,20.059345245361328
9,3.556396722793579,3.1018035411834717,23.784265518188477,19.170557022094727
10,3.481325149536133,3.2367446422576904,22.416259765625,20.90781593322754
11,3.5107614994049072,3.2147209644317627,23.0198974609375,20.326128005981445
12,3.4218881130218506,3.3028533458709717,21.80267906188965,21.152116775512695
13,3.3965225219726562,3.794224739074707,21.40918731689453,29.80013656616211
14,3.3157753944396973,3.9551494121551514,20.32930564880371,31.208837509155273
15,3.2674384117126465,2.946589946746826,19.714448928833008,17.266101837158203
16,3.2951672077178955,3.0023059844970703,20.029407501220703,18.171972274780273
17,3.2741971015930176,3.306823253631592,19.98444175720215,21.93769645690918
18,3.2177727222442627,3.249180316925049,19.075450897216797,21.61854362487793
19,3.2118289470672607,3.303496837615967,19.170085906982422,22.929344177246094
20,3.199922561645508,3.0932488441467285,18.5952091217041,18.18912124633789
21,3.157588005065918,3.1273562908172607,18.281152725219727,19.79355239868164
22,3.135158061981201,3.3038382530212402,17.99644660949707,21.287546157836914
23,3.126889705657959,3.1227691173553467,17.746126174926758,19.732587814331055
24,3.098947048187256,3.41680908203125,17.43849754333496,23.37285041809082
25,3.0830931663513184,3.07045841217041,17.20503044128418,18.641250610351562
