,accuracy,val_accuracy,loss,val_loss
0,0.7749016284942627,6.947337627410889,0.5310393571853638,0.36695775389671326
1,0.8355740904808044,4.4293036460876465,0.34283608198165894,0.28824955224990845
2,0.8475131392478943,4.331997394561768,0.31568872928619385,0.2937924265861511
3,0.8631765246391296,6.88950777053833,0.28444838523864746,0.29297173023223877
4,0.8692516684532166,3.407700777053833,0.27339521050453186,0.2015364021062851
5,0.8776248693466187,3.3077774047851562,0.25483644008636475,0.241172194480896
6,0.886631965637207,3.1233317852020264,0.2423379123210907,0.2593804597854614
7,0.8861036896705627,3.5165226459503174,0.24056163430213928,0.25942158699035645
8,0.8926278948783875,3.2005624771118164,0.23171032965183258,0.19026148319244385
9,0.8917826414108276,3.1018035411834717,0.2305009961128235,0.17934022843837738
10,0.8972502946853638,3.2367446422576904,0.22388418018817902,0.20232823491096497
11,0.9001558423042297,3.2147209644317627,0.21926094591617584,0.1836538016796112
12,0.9015029668807983,3.3028533458709717,0.2114754468202591,0.1744832992553711
13,0.90329909324646,3.794224739074707,0.2087661474943161,0.17449533939361572
14,0.9059404730796814,3.9551494121551514,0.20145121216773987,0.17216084897518158
15,0.907393217086792,2.946589946746826,0.20026682317256927,0.1905646175146103
16,0.908132791519165,3.0023059844970703,0.20104864239692688,0.16656799614429474
17,0.9081063866615295,3.306823253631592,0.1998080015182495,0.20355868339538574
18,0.9115137457847595,3.249180316925049,0.19431738555431366,0.1616200953722
19,0.9108534455299377,3.303496837615967,0.19572415947914124,0.17351500689983368
20,0.915185272693634,3.0932488441467285,0.18999500572681427,0.15063108503818512
21,0.9141815900802612,3.1273562908172607,0.18957744538784027,0.15146960318088531
22,0.9141815900802612,3.3038382530212402,0.1837940812110901,0.18165484070777893
23,0.914789080619812,3.1227691173553467,0.18968142569065094,0.15868346393108368
24,0.9162682294845581,3.41680908203125,0.18309256434440613,0.18623483180999756
25,0.9148947596549988,3.07045841217041,0.18421688675880432,0.24713152647018433
