loss,accuracy,val_loss,val_accuracy
1.063045620918274,0.5031722784042358,0.7347910404205322,0.484375
0.6925070285797119,0.5158613920211792,0.7183136940002441,0.4921875
0.67592853307724,0.5285505056381226,0.7268903851509094,0.45703125
0.6698368191719055,0.5661298036575317,0.706693708896637,0.53125
0.6883745789527893,0.5090287923812866,0.6957612633705139,0.4765625
0.6756373047828674,0.5812591314315796,0.6965541839599609,0.484375
0.6705406904220581,0.5876036882400513,0.6968017816543579,0.47265625
0.6524003744125366,0.5993167161941528,0.6932303309440613,0.52734375
0.6507455110549927,0.6334797739982605,0.6945877075195312,0.49609375
0.6401973366737366,0.626159131526947,0.6908162236213684,0.53125
0.6344084143638611,0.6349439024925232,0.6856690049171448,0.578125
0.6167632341384888,0.6691069006919861,0.6952448487281799,0.49609375
0.6305855512619019,0.6442167162895203,0.6983218193054199,0.48828125
0.6329641342163086,0.6334797739982605,0.6987318992614746,0.484375
0.6085066199302673,0.6583699584007263,0.6919165849685669,0.515625
0.5930607914924622,0.6842362284660339,0.6984678506851196,0.4921875
