loss,accuracy,val_loss,val_accuracy
0.26244479417800903,0.5097190737724304,0.2530058026313782,0.5516458749771118
0.25038331747055054,0.507661759853363,0.2617686688899994,0.6021566390991211
0.2504143714904785,0.5036889910697937,0.2507854700088501,0.5261067152023315
0.25018569827079773,0.49978718161582947,0.2501707673072815,0.4971623122692108
0.2520245313644409,0.5129114389419556,0.253296822309494,0.6271282434463501
0.25005972385406494,0.5012060403823853,0.25009623169898987,0.5051078200340271
0.2500147521495819,0.4994324743747711,0.2500554025173187,0.513620913028717
0.25001412630081177,0.5014897584915161,0.2500227987766266,0.5209988355636597
0.2500585615634918,0.507236123085022,0.25002989172935486,0.5039727687835693
0.2500191330909729,0.5036889910697937,0.2500045597553253,0.5068104267120361
0.25000715255737305,0.5088677406311035,0.2500126361846924,0.5068104267120361
0.2500806748867035,0.5056044459342957,0.25262224674224854,0.6481271386146545
0.2501906752586365,0.5109251141548157,0.2500838339328766,0.5022701621055603
0.25009414553642273,0.5038308501243591,0.2499914914369583,0.4852440357208252
0.2500089406967163,0.5035471320152283,0.2500009834766388,0.5090805888175964
0.25062936544418335,0.5068104267120361,0.2508634924888611,0.5261067152023315
0.25011318922042847,0.5097900032997131,0.2500833570957184,0.5192962288856506
0.2500133514404297,0.5057463049888611,0.2500229477882385,0.5130533576011658
0.250013530254364,0.5068813562393188,0.2500115633010864,0.49375709891319275
