loss,accuracy,val_loss,val_accuracy
0.26624998450279236,0.4899951219558716,0.2598804235458374,0.5
0.24726718664169312,0.47096145153045654,0.2591428756713867,0.53125
0.24397791922092438,0.41239628195762634,0.2566889226436615,0.515625
0.23816189169883728,0.4006832540035248,0.264302134513855,0.55078125
0.23785220086574554,0.389946311712265,0.27849945425987244,0.50390625
0.24486608803272247,0.4197169244289398,0.249702587723732,0.484375
0.24587973952293396,0.4231332242488861,0.24919819831848145,0.47265625
0.23982010781764984,0.3928745687007904,0.2520765960216522,0.5078125
0.23510850965976715,0.3962908685207367,0.25499287247657776,0.59375
0.24550114572048187,0.4216690957546234,0.24673835933208466,0.4921875
0.2406378537416458,0.3943386971950531,0.27556830644607544,0.51953125
0.23422066867351532,0.3704245984554291,0.24603211879730225,0.3984375
0.23090872168540955,0.34553441405296326,0.25026604533195496,0.4453125
0.2249877005815506,0.35334309935569763,0.2986149191856384,0.4765625
0.22691048681735992,0.34699854254722595,0.2618275284767151,0.4765625
0.22355584800243378,0.34602245688438416,0.30158498883247375,0.5703125
0.21996189653873444,0.32308444380760193,0.2777523100376129,0.51171875
