loss,accuracy,val_loss,val_accuracy
0.3679474890232086,0.47914302349090576,0.25298187136650085,0.41657206416130066
0.2587999999523163,0.4670828580856323,0.2400350272655487,0.4080590307712555
0.24968023598194122,0.45927923917770386,0.23750610649585724,0.41203176975250244
0.24642901122570038,0.4418984055519104,0.23266635835170746,0.37230420112609863
0.24413681030273438,0.4317536950111389,0.22886618971824646,0.37173667550086975
0.24035514891147614,0.4174943268299103,0.21949906647205353,0.342792272567749
0.23388619720935822,0.3911038637161255,0.22134160995483398,0.36946651339530945
0.23077264428138733,0.3829455077648163,0.21040743589401245,0.3314415514469147
0.22517269849777222,0.36428773403167725,0.2066899687051773,0.31952327489852905
0.2221236526966095,0.3552781045436859,0.21352367103099823,0.3439273536205292
0.21862655878067017,0.3468359708786011,0.20041511952877045,0.3132803738117218
0.2162865847349167,0.3383938670158386,0.2009815275669098,0.3087400794029236
0.21312259137630463,0.332434743642807,0.2039758861064911,0.3303064703941345
0.2098357379436493,0.3249148726463318,0.1931970715522766,0.29511919617652893
0.20485849678516388,0.3140607178211212,0.18810804188251495,0.29228150844573975
0.19807250797748566,0.2976731061935425,0.2099054753780365,0.3405221402645111
0.19116811454296112,0.2750425636768341,0.18199211359024048,0.2707150876522064
0.1835390031337738,0.26376277208328247,0.17693468928337097,0.26447218656539917
0.17640553414821625,0.2492905855178833,0.1616414487361908,0.24006810784339905
0.17025668919086456,0.24020998179912567,0.1653350442647934,0.25198638439178467
0.16412906348705292,0.2316969335079193,0.16700692474842072,0.24574346840381622
0.15662039816379547,0.21779228746891022,0.17586398124694824,0.27752554416656494
0.1514391005039215,0.20892451703548431,0.1647147536277771,0.24687854945659637
0.14598730206489563,0.20034052431583405,0.15493616461753845,0.2389330267906189
0.14267121255397797,0.19360102713108063,0.15741141140460968,0.23552781343460083
0.13735409080982208,0.18863508105278015,0.15261445939540863,0.22304199635982513
0.13237926363945007,0.17884506285190582,0.1624760925769806,0.24290579557418823
0.12952877581119537,0.17614926397800446,0.15299084782600403,0.22304199635982513
0.1260719746351242,0.17253121733665466,0.14743384718894958,0.22247445583343506
0.12101303786039352,0.16231554746627808,0.16625237464904785,0.24914869666099548
0.12131758034229279,0.16522417962551117,0.14517614245414734,0.2065834254026413
0.11609238386154175,0.15451191365718842,0.1548098921775818,0.2236095368862152
0.11316696554422379,0.15082292258739471,0.14185316860675812,0.20090806484222412
0.10838999599218369,0.1434449553489685,0.1519761085510254,0.21793416142463684
0.10704628378152847,0.14252270758152008,0.16055895388126373,0.23325766623020172
0.10233647376298904,0.13727298378944397,0.1697632372379303,0.24347332119941711
0.10397954285144806,0.13876277208328247,0.1453007608652115,0.20828603208065033
0.09581875056028366,0.12670260667800903,0.13787320256233215,0.19239500164985657
0.09469404816627502,0.12485811859369278,0.14714869856834412,0.21339386701583862
0.09341058135032654,0.1228007972240448,0.16671453416347504,0.2366628795862198
0.08997543156147003,0.1162031814455986,0.13632629811763763,0.18842224776744843
0.08935951441526413,0.11698354035615921,0.14891940355300903,0.21112371981143951
0.08722151815891266,0.11492621898651123,0.14755861461162567,0.20771850645542145
0.08551978319883347,0.11201759427785873,0.14838653802871704,0.20771850645542145
0.08279112726449966,0.1036464273929596,0.1362157016992569,0.1838819533586502
0.08144310861825943,0.10343360155820847,0.1440809667110443,0.201475590467453
0.08220496773719788,0.10641316324472427,0.16196022927761078,0.22531214356422424
0.07928013801574707,0.10158910602331161,0.15483956038951874,0.2116912603378296
0.07771970331668854,0.10208569467067719,0.14059531688690186,0.19693529605865479
0.07405899465084076,0.09612656384706497,0.14472602307796478,0.20261067152023315
